ApplicantID,UserID,IncomeType,EducationType,FamilyStatus,HousingType,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved
1043,179,State servant,Higher education,Civil marriage,House / apartment,-2327.0,64637.44,27,2,N,Y,1043,0,0,0.42,7,1
1044,62,Working,Secondary,Separated,With parents,-8385.0,45851.09,59,2,Y,Y,1044,0,0,0.334,5,1
1045,185,Working,Higher education,Widow,House / apartment,-6630.0,47087.0,55,2,N,Y,1045,0,0,0.136,5,1
1046,194,Working,Higher education,Separated,House / apartment,-8407.0,15894.63,27,1,Y,Y,1046,0,2,0.143,3,1
1047,79,Pensioner,Higher education,Married,House / apartment,-11405.0,44270.79,32,1,Y,N,1047,1,0,0.384,5,1
1048,136,Commercial associate,Higher education,Married,Rented apartment,-10090.0,30197.86,34,2,N,N,1048,1,0,0.103,5,1
1049,26,Working,Secondary,Married,Rented apartment,-2991.0,38750.68,54,1,Y,Y,1049,0,1,0.267,9,0
1050,179,Commercial associate,Higher education,Civil marriage,With parents,-11746.0,54520.17,59,0,Y,Y,1050,0,0,0.236,4,1
1051,173,Working,Secondary,Civil marriage,House / apartment,-895.0,37194.64,29,2,Y,Y,1051,0,2,0.098,9,0
1052,44,Pensioner,Secondary,Civil marriage,House / apartment,-10547.0,39577.11,53,1,Y,Y,1052,0,0,0.01,5,0
1053,133,Working,Secondary,Married,House / apartment,-12577.0,51198.2,32,1,Y,N,1053,1,2,0.365,9,1
1054,70,Working,Higher education,Single,Office apartment,-6892.0,39029.34,54,0,Y,Y,1054,0,1,0.143,4,1
1055,154,State servant,Incomplete higher,Married,Office apartment,-10203.0,30488.63,47,0,N,N,1055,0,1,0.199,7,0
1056,118,Working,Higher education,Married,Municipal apartment,-8019.0,22591.35,42,0,N,N,1056,0,1,0.098,3,1
1057,68,Working,Higher education,Single,House / apartment,-5058.0,57037.21,38,0,N,Y,1057,0,1,0.167,7,0
1058,19,Commercial associate,Higher education,Married,Rented apartment,-7063.0,38854.26,64,0,N,Y,1058,0,0,0.23,7,0
1059,20,State servant,Higher education,Widow,House / apartment,-8319.0,23167.73,38,0,Y,Y,1059,0,6,0.222,2,0
1060,113,Working,Higher education,Married,Municipal apartment,-10123.0,85866.42,57,0,Y,Y,1060,1,0,0.155,4,0
1061,140,Working,Secondary,Civil marriage,House / apartment,-10823.0,57074.43,27,1,N,Y,1061,0,0,0.143,6,1
1062,47,Working,Higher education,Married,House / apartment,-11571.0,28722.1,24,2,N,N,1062,0,2,0.179,9,0
1063,1,Working,Higher education,Civil marriage,,,,36,0,Y,N,1063,0,3,0.365,7,0
1064,90,Working,Secondary,Civil marriage,,,,42,2,N,N,1064,0,1,0.181,6,1
1065,142,Commercial associate,Higher education,Separated,House / apartment,-11867.0,45299.77,56,0,N,N,1065,0,1,0.204,6,0
1066,64,Student,Higher education,Married,Municipal apartment,-10022.0,40608.53,40,0,Y,Y,1066,1,0,0.321,0,0
1067,38,Working,Higher education,Separated,House / apartment,-6302.0,68720.57,51,2,N,Y,1067,0,0,0.202,4,1
1068,37,Working,Secondary,Married,House / apartment,-8863.0,45455.2,53,0,Y,Y,1068,2,2,0.236,9,0
1069,126,Working,Higher education,Married,House / apartment,-1227.0,85250.7,33,0,N,Y,1069,0,0,0.293,3,1
1070,139,Working,Higher education,Married,House / apartment,-2683.0,40712.27,40,2,Y,Y,1070,1,2,0.211,9,0
1071,100,Pensioner,Secondary,Civil marriage,Office apartment,-13068.0,37923.79,61,0,Y,N,1071,0,0,0.337,5,1
1072,77,Working,Secondary,Married,House / apartment,-8826.0,49388.18,62,1,N,Y,1072,0,3,0.157,8,0
1073,3,Working,Secondary,Civil marriage,House / apartment,-9588.0,75667.56,58,1,Y,Y,1073,0,3,0.159,3,1
1074,161,Commercial associate,Incomplete higher,Single,Rented apartment,-13804.0,54845.8,42,1,Y,N,1074,0,2,0.096,9,1
1075,134,Working,Higher education,Married,Rented apartment,-3123.0,51358.99,59,1,N,N,1075,0,0,0.184,6,1
1076,178,Commercial associate,Higher education,Separated,House / apartment,-9753.0,34087.16,43,0,Y,Y,1076,0,2,0.145,1,1
1077,10,Working,Higher education,Married,With parents,-10819.0,31906.27,53,0,N,Y,1077,0,1,0.392,2,1
1078,5,Pensioner,Higher education,Civil marriage,With parents,-13662.0,75704.97,61,1,N,N,1078,0,2,0.217,7,1
1079,151,State servant,Higher education,Married,With parents,-8829.0,79370.26,50,0,N,Y,1079,0,0,0.279,2,1
1080,138,Commercial associate,Higher education,Married,House / apartment,-543.0,78226.82,34,0,N,N,1080,2,2,0.224,8,0
1081,172,State servant,Secondary,Married,Office apartment,-1438.0,69980.56,56,0,N,Y,1081,0,1,0.415,3,0
1082,130,Working,Secondary,Married,House / apartment,-12380.0,59930.0,28,0,Y,N,1082,0,1,0.518,9,1
1083,13,Working,Higher education,Married,,,,42,0,N,N,1083,1,0,0.313,2,0
1084,168,Commercial associate,Secondary,Married,House / apartment,-6126.0,52058.17,24,0,Y,N,1084,2,0,0.117,1,0
1085,130,Commercial associate,Higher education,Married,House / apartment,-3294.0,63128.81,55,0,Y,Y,1085,1,1,0.517,1,0
1086,84,Working,Higher education,Married,Rented apartment,-2441.0,48109.71,28,1,Y,Y,1086,2,0,0.498,0,0
1087,65,Working,Secondary,Married,House / apartment,-9069.0,63049.28,54,1,Y,N,1087,1,0,0.297,3,1
1088,63,Working,Higher education,Single,House / apartment,-4648.0,74080.08,42,1,Y,Y,1088,0,3,0.379,6,0
1089,101,Working,Higher education,Single,House / apartment,-13271.0,27833.81,45,1,N,N,1089,1,2,0.455,3,0
1090,73,Working,Higher education,Civil marriage,House / apartment,-5391.0,80285.26,45,0,Y,N,1090,1,2,0.161,1,1
1091,17,Commercial associate,Lower secondary,Single,Rented apartment,-2794.0,47761.96,60,0,Y,Y,1091,0,0,0.136,5,1
1092,9,Working,Secondary,Single,House / apartment,-14982.0,94484.39,60,0,N,N,1092,0,0,0.301,7,0
1093,143,Working,Higher education,Single,House / apartment,-9029.0,86830.2,37,0,N,Y,1093,0,3,0.121,1,0
1094,152,Commercial associate,Incomplete higher,Married,With parents,-4156.0,30827.47,36,0,N,N,1094,0,0,0.122,1,1
1095,38,Commercial associate,Secondary,Single,Municipal apartment,-3008.0,49034.81,59,1,N,N,1095,0,0,0.401,5,1
1096,163,Pensioner,Secondary,Married,House / apartment,-14536.0,21170.73,35,0,Y,Y,1096,1,1,0.157,2,1
1097,94,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-6118.0,41202.96,37,2,N,Y,1097,0,1,0.333,2,1
1098,95,Working,Higher education,Single,Rented apartment,-5798.0,57531.21,55,1,Y,N,1098,1,0,0.026,7,0
1099,49,Pensioner,Higher education,Married,With parents,-9690.0,71763.37,53,0,N,Y,1099,1,0,0.329,2,1
1100,69,Working,Secondary,Single,With parents,-1196.0,50572.15,60,0,N,Y,1100,1,1,0.648,5,0
1101,62,Working,Secondary,Married,Office apartment,-6921.0,59828.76,59,0,N,N,1101,1,0,0.649,0,0
1102,188,Commercial associate,Secondary,Married,Municipal apartment,-3747.0,35735.62,38,0,N,Y,1102,1,0,0.212,2,0
1103,178,State servant,Secondary,Married,Municipal apartment,-10980.0,48603.04,50,0,N,Y,1103,0,0,0.363,4,1
1104,78,Working,Lower secondary,Single,Rented apartment,-14838.0,37587.57,43,0,N,Y,1104,1,0,0.245,9,0
1105,117,Working,Incomplete higher,Single,House / apartment,-5173.0,55667.47,57,1,N,Y,1105,0,1,0.371,3,1
1106,120,Working,Incomplete higher,Civil marriage,House / apartment,-4062.0,91617.5,27,1,Y,N,1106,0,0,0.306,7,1
1107,137,Working,Incomplete higher,Married,House / apartment,-14706.0,47780.77,30,3,N,N,1107,0,1,0.182,4,0
1108,162,Working,Lower secondary,Married,House / apartment,-6230.0,26449.89,36,0,Y,N,1108,1,0,0.598,0,0
1109,76,Commercial associate,Higher education,Single,Municipal apartment,-7760.0,53547.5,48,1,N,Y,1109,0,1,0.286,9,1
1110,35,Working,Higher education,Married,With parents,-945.0,67335.72,43,0,N,N,1110,1,0,0.249,9,1
1111,1,State servant,Higher education,Single,With parents,-8156.0,32431.59,54,0,Y,Y,1111,0,0,0.687,0,0
1112,40,Pensioner,Incomplete higher,Married,Office apartment,-13415.0,85718.89,38,1,N,Y,1112,0,0,0.027,2,1
1113,64,Commercial associate,Secondary,Married,House / apartment,-11620.0,37483.17,43,0,N,N,1113,0,1,0.371,4,1
1114,150,Pensioner,Secondary,Married,With parents,-4459.0,34818.15,40,0,N,Y,1114,0,2,0.293,2,0
1115,60,Working,Higher education,Single,House / apartment,-9573.0,21998.31,51,1,Y,Y,1115,0,1,0.382,4,1
1116,64,Working,Higher education,Married,House / apartment,-4637.0,55323.87,34,0,N,Y,1116,0,0,0.558,0,0
1117,93,Commercial associate,Secondary,Married,House / apartment,-8188.0,110990.09,43,4,N,N,1117,0,0,0.444,0,0
1118,72,Pensioner,Higher education,Married,Rented apartment,-14806.0,57816.96,22,1,N,N,1118,0,1,0.475,6,1
1119,11,Pensioner,Higher education,Married,House / apartment,-5967.0,35228.74,49,1,N,Y,1119,2,0,0.235,4,0
1120,105,Working,Higher education,Married,Municipal apartment,-314.0,61756.09,29,0,N,Y,1120,0,1,0.326,1,1
1121,14,State servant,Higher education,Married,House / apartment,-846.0,70274.12,53,0,Y,Y,1121,1,0,0.301,8,1
1122,60,Working,Secondary,Single,House / apartment,-921.0,82644.15,64,0,N,Y,1122,0,0,0.053,8,0
1123,30,Pensioner,Higher education,Married,House / apartment,-2801.0,28120.67,32,0,N,N,1123,0,0,0.152,8,0
1124,35,Student,Secondary,Single,House / apartment,-2224.0,98604.97,39,1,N,N,1124,0,0,0.138,3,1
1125,165,Working,Higher education,Single,Office apartment,-8657.0,53962.83,62,0,N,N,1125,2,1,0.158,3,0
1126,5,Commercial associate,Incomplete higher,Married,House / apartment,-12069.0,107897.56,40,0,N,N,1126,0,0,0.461,8,1
1127,83,Working,Higher education,Married,Office apartment,-157.0,52575.98,57,1,N,N,1127,0,0,0.298,0,1
1128,123,Working,Secondary,Civil marriage,Office apartment,-7959.0,63547.53,51,0,Y,N,1128,1,1,0.594,7,0
1129,78,Working,Secondary,Married,Office apartment,-9301.0,31988.04,55,1,Y,N,1129,0,0,0.172,0,1
1130,154,Commercial associate,Higher education,Married,House / apartment,-6363.0,76357.25,61,0,N,N,1130,0,1,0.274,6,1
1131,62,State servant,Incomplete higher,Married,Rented apartment,-6729.0,30193.72,41,0,Y,Y,1131,0,2,0.258,5,0
1132,132,Commercial associate,Secondary,Single,House / apartment,-10160.0,55323.35,63,0,Y,Y,1132,2,0,0.173,7,0
1133,89,Working,Higher education,Single,House / apartment,-4063.0,40386.75,33,1,N,Y,1133,0,0,0.075,4,0
1134,42,Pensioner,Higher education,Widow,House / apartment,-3120.0,47115.29,59,0,N,N,1134,0,0,0.591,7,0
1135,89,State servant,Lower secondary,Civil marriage,Rented apartment,-7364.0,79885.62,47,1,N,Y,1135,1,0,0.125,5,1
1136,146,Working,Secondary,Married,House / apartment,-13140.0,41782.79,45,1,N,N,1136,0,1,0.211,8,1
1137,40,Student,Higher education,Married,House / apartment,-9439.0,80624.17,22,3,Y,N,1137,0,4,0.088,2,1
1138,72,Working,Higher education,Married,House / apartment,-14070.0,40817.51,55,0,Y,Y,1138,0,1,0.289,3,0
1139,39,Pensioner,Incomplete higher,Married,House / apartment,-13066.0,51995.25,28,1,N,Y,1139,1,2,0.386,6,0
1140,104,Working,Secondary,Married,House / apartment,-10633.0,128980.65,53,1,N,N,1140,0,1,0.131,1,1
1141,14,Working,Secondary,Married,Municipal apartment,-1346.0,51780.81,45,1,N,Y,1141,1,1,0.265,5,1
1142,32,Working,Higher education,Married,House / apartment,-12829.0,47375.55,41,1,Y,Y,1142,0,0,0.174,7,0
1143,179,Commercial associate,Secondary,Married,Rented apartment,-11706.0,52207.23,56,0,N,N,1143,0,1,0.333,2,1
1144,125,Working,Higher education,Married,With parents,-1199.0,42251.19,33,1,N,Y,1144,1,1,0.298,0,0
1145,166,Working,Higher education,Widow,Office apartment,-2027.0,31237.98,29,2,Y,Y,1145,0,1,0.552,4,0
1146,97,Commercial associate,Secondary,Single,House / apartment,-986.0,123824.03,55,0,Y,Y,1146,0,0,0.371,3,1
1147,23,State servant,Academic degree,Widow,House / apartment,-10253.0,40829.25,56,0,N,N,1147,0,1,0.166,2,1
1148,63,Working,Higher education,Married,House / apartment,-10608.0,24708.07,64,1,Y,N,1148,0,2,0.265,5,0
1149,143,Working,Higher education,Married,House / apartment,-9762.0,45709.76,30,0,N,Y,1149,0,1,0.172,4,1
1150,153,Working,Secondary,Married,Municipal apartment,-12166.0,57560.57,25,3,Y,N,1150,0,0,0.082,2,1
1151,145,Working,Secondary,Married,House / apartment,-2092.0,44644.75,51,0,Y,N,1151,1,2,0.167,1,1
1152,194,Pensioner,Incomplete higher,Married,Municipal apartment,-5154.0,47957.24,44,1,Y,N,1152,0,2,0.348,2,1
1153,53,Pensioner,Secondary,Separated,Municipal apartment,-7884.0,45535.33,52,1,Y,N,1153,1,0,0.429,9,0
1154,104,Commercial associate,Higher education,Widow,House / apartment,-12072.0,59366.87,23,0,Y,N,1154,1,0,0.21,3,1
1155,104,Working,Academic degree,Married,With parents,-7575.0,70865.57,36,0,N,N,1155,0,3,0.453,8,0
1156,179,Pensioner,Secondary,Married,House / apartment,-3205.0,44953.83,61,0,Y,Y,1156,0,1,0.267,5,1
1157,39,Commercial associate,Incomplete higher,Married,House / apartment,-9250.0,157210.49,40,0,N,Y,1157,1,1,0.091,5,1
1158,179,Pensioner,Secondary,Married,With parents,-8506.0,78307.7,64,0,N,Y,1158,1,0,0.144,0,1
1159,198,Commercial associate,Incomplete higher,Married,Office apartment,-13328.0,48900.58,44,1,Y,N,1159,0,0,0.467,9,0
1160,134,Pensioner,Higher education,Married,House / apartment,-6810.0,27084.16,54,0,Y,Y,1160,0,2,0.209,3,1
1161,67,Commercial associate,Higher education,Married,House / apartment,-7556.0,51607.52,43,0,N,Y,1161,2,3,0.617,2,0
1162,135,Working,Incomplete higher,Married,House / apartment,-10650.0,70703.37,58,0,Y,Y,1162,0,0,0.353,3,1
1163,179,State servant,Higher education,Married,House / apartment,-13713.0,70947.65,22,0,N,Y,1163,1,1,0.618,1,0
1164,42,Working,Higher education,Married,Municipal apartment,-4082.0,21296.6,61,0,N,Y,1164,1,0,0.195,9,0
1165,192,Commercial associate,Secondary,Married,Municipal apartment,-2684.0,51632.82,25,0,Y,N,1165,0,1,0.246,8,1
1166,15,Working,Incomplete higher,Widow,With parents,-8390.0,39487.36,38,0,N,N,1166,0,2,0.361,5,0
1167,111,Commercial associate,Higher education,Married,Rented apartment,-5750.0,96157.07,49,0,N,N,1167,0,2,0.46,0,1
1168,157,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-1964.0,51826.44,30,1,Y,N,1168,0,1,0.263,3,1
1169,33,Working,Secondary,Civil marriage,House / apartment,-1395.0,17537.66,62,0,Y,N,1169,0,0,0.518,4,1
1170,155,Working,Secondary,Widow,House / apartment,-6207.0,57858.01,62,2,N,Y,1170,0,0,0.237,1,1
1171,164,Commercial associate,Incomplete higher,Single,Municipal apartment,-3534.0,20384.98,36,0,N,Y,1171,0,2,0.234,6,1
1172,157,Pensioner,Higher education,Single,With parents,-8117.0,60027.14,43,1,Y,Y,1172,1,0,0.19,3,1
1173,38,Working,Higher education,Civil marriage,With parents,-3830.0,157037.39,50,0,Y,N,1173,0,2,0.287,4,1
1174,185,Working,Higher education,Married,House / apartment,-9813.0,90414.12,26,0,Y,Y,1174,1,1,0.266,7,0
1175,97,Commercial associate,Secondary,Married,House / apartment,-14870.0,55076.18,64,2,Y,N,1175,1,0,0.122,6,0
1176,155,Working,Secondary,Widow,Rented apartment,-6956.0,36433.46,56,0,Y,N,1176,1,1,0.638,2,0
1177,183,Working,Incomplete higher,Single,House / apartment,-6698.0,86974.86,40,0,Y,Y,1177,1,0,0.109,4,1
1178,33,Working,Secondary,Widow,Municipal apartment,-4237.0,65261.05,36,0,N,Y,1178,1,0,0.352,7,1
1179,196,Working,Secondary,Single,House / apartment,-3449.0,43474.15,48,1,N,N,1179,2,0,0.377,9,0
1180,86,Working,Secondary,Civil marriage,House / apartment,-12266.0,38467.08,46,1,N,N,1180,0,2,0.24,3,1
1181,66,Working,Higher education,Single,With parents,-5978.0,32596.74,42,0,N,Y,1181,1,0,0.494,6,0
1182,10,Working,Higher education,Single,House / apartment,-6143.0,58023.76,31,0,Y,N,1182,0,2,0.211,8,0
1183,5,Working,Incomplete higher,Married,With parents,-13934.0,40637.9,21,1,Y,N,1183,0,1,0.242,1,0
1184,123,Working,Higher education,Separated,With parents,-10030.0,52866.84,25,1,N,N,1184,0,0,0.222,4,1
1185,74,Working,Higher education,Civil marriage,House / apartment,-11212.0,74421.16,63,0,N,Y,1185,0,0,0.534,0,1
1186,97,Working,Secondary,Civil marriage,Municipal apartment,-13683.0,40184.28,61,1,N,Y,1186,0,1,0.077,5,0
1187,118,Pensioner,Higher education,Single,House / apartment,-14716.0,65532.07,62,1,Y,Y,1187,0,3,0.369,6,0
1188,38,Working,Incomplete higher,Married,House / apartment,-8034.0,84969.54,56,0,N,N,1188,2,2,0.605,5,0
1189,141,Working,Higher education,Married,With parents,-2149.0,58561.41,22,1,Y,N,1189,0,1,0.5,5,1
1190,159,Working,Higher education,Separated,House / apartment,-7206.0,67158.11,26,2,N,N,1190,1,0,0.56,5,1
1191,47,Working,Higher education,Single,House / apartment,-10886.0,58758.3,47,0,Y,N,1191,0,0,0.072,7,1
1192,109,Commercial associate,Secondary,Married,Rented apartment,-3230.0,49380.85,46,2,N,N,1192,0,1,0.446,8,1
1193,180,Commercial associate,Higher education,Married,House / apartment,-2166.0,71447.08,55,2,Y,N,1193,0,0,0.241,3,1
1194,184,Pensioner,Secondary,Civil marriage,,,,33,1,N,Y,1194,0,2,0.526,2,1
1195,15,Commercial associate,Incomplete higher,Civil marriage,Rented apartment,-5040.0,72023.38,32,1,N,Y,1195,2,2,0.228,6,1
1196,157,State servant,Incomplete higher,Civil marriage,House / apartment,-8862.0,44930.46,38,0,N,N,1196,0,1,0.424,7,1
1197,136,Working,Higher education,Single,House / apartment,-2494.0,45462.44,58,1,N,N,1197,0,0,0.25,2,1
1198,5,Working,Higher education,Married,House / apartment,-10139.0,46234.19,62,2,Y,Y,1198,0,1,0.39,5,1
1199,157,Working,Secondary,Married,House / apartment,-11741.0,75082.47,26,0,N,Y,1199,1,3,0.126,6,0
1200,47,Working,Lower secondary,Married,Rented apartment,-4730.0,38684.42,48,1,N,Y,1200,1,0,0.319,6,0
1201,68,Working,Academic degree,Civil marriage,Municipal apartment,-4502.0,30916.11,48,1,Y,Y,1201,0,0,0.271,1,0
1202,76,Commercial associate,Higher education,Married,House / apartment,-7158.0,60537.33,45,1,N,N,1202,1,1,0.206,7,1
1203,173,Working,Secondary,Single,,,,25,0,Y,Y,1203,1,2,0.325,9,0
1204,130,State servant,Higher education,Married,Office apartment,-2405.0,95472.4,35,0,N,Y,1204,0,0,0.271,5,1
1205,155,Pensioner,Higher education,Married,House / apartment,-3666.0,17756.57,64,0,N,N,1205,1,0,0.082,5,1
1206,95,Working,Higher education,Separated,Municipal apartment,-8550.0,53832.8,29,0,N,Y,1206,1,1,0.161,2,1
1207,115,Working,Higher education,Married,With parents,-6241.0,40876.99,22,1,Y,Y,1207,0,0,0.208,5,1
1208,164,Working,Higher education,Single,House / apartment,-1590.0,70588.72,29,0,N,Y,1208,1,1,0.036,8,0
1209,36,Working,Higher education,Married,House / apartment,-8836.0,43217.6,46,0,Y,Y,1209,0,0,0.184,5,1
1210,26,Working,Secondary,Married,With parents,-7213.0,37826.96,43,2,N,Y,1210,0,0,0.577,3,1
1211,43,Working,Higher education,Married,House / apartment,-2482.0,74693.33,48,2,N,N,1211,0,2,0.463,8,0
1212,27,Working,Secondary,Married,,,,26,1,N,Y,1212,0,0,0.498,5,1
1213,69,Working,Higher education,Single,With parents,-14919.0,46912.7,24,1,N,N,1213,0,2,0.092,5,1
1214,148,Student,Higher education,Married,Municipal apartment,-11995.0,47319.38,50,1,N,Y,1214,1,3,0.173,7,0
1215,11,Commercial associate,Higher education,Married,House / apartment,-6592.0,86834.67,38,0,N,N,1215,1,0,0.145,1,1
1216,74,State servant,Higher education,Married,House / apartment,-14666.0,82576.38,50,2,N,N,1216,0,1,0.217,1,1
1217,104,Working,Secondary,Single,House / apartment,-6250.0,77974.85,47,2,Y,Y,1217,1,1,0.395,9,0
1218,38,Working,Higher education,Civil marriage,House / apartment,-3897.0,40895.33,64,0,Y,N,1218,0,1,0.055,4,1
1219,134,Commercial associate,Secondary,Married,House / apartment,-5935.0,36449.72,51,0,N,Y,1219,0,2,0.337,8,1
1220,23,Working,Higher education,Single,House / apartment,-6056.0,102384.4,64,0,N,Y,1220,1,0,0.269,0,1
1221,47,Working,Secondary,Single,House / apartment,-3047.0,64496.73,59,1,N,N,1221,1,0,0.079,0,1
1222,90,Commercial associate,Secondary,Single,House / apartment,-6215.0,35113.28,50,0,N,N,1222,0,1,0.089,1,1
1223,46,Commercial associate,Higher education,Married,House / apartment,-890.0,46729.87,57,0,N,N,1223,1,0,0.409,3,0
1224,107,Working,Higher education,Single,House / apartment,-4057.0,50931.53,32,1,N,N,1224,1,0,0.102,6,0
1225,140,Working,Higher education,Single,House / apartment,-7932.0,46744.85,37,0,Y,N,1225,0,1,0.151,2,1
1226,141,Working,Secondary,Single,House / apartment,-5130.0,42979.73,54,0,Y,N,1226,0,0,0.744,2,1
1227,104,Working,Higher education,Single,Rented apartment,-11103.0,85286.44,48,0,Y,Y,1227,1,2,0.402,5,0
1228,190,Working,Secondary,Widow,House / apartment,-7042.0,62179.58,24,0,N,Y,1228,0,1,0.057,9,1
1229,111,Working,Secondary,Married,With parents,-6899.0,135129.7,54,0,Y,Y,1229,0,1,0.292,2,1
1230,104,Working,Lower secondary,Widow,Rented apartment,-10352.0,87415.05,34,0,N,Y,1230,0,1,0.124,6,1
1231,60,State servant,Secondary,Married,House / apartment,-5326.0,52121.89,33,2,Y,Y,1231,0,2,0.055,6,1
1232,171,Commercial associate,Secondary,Single,Rented apartment,-14218.0,92753.27,23,1,Y,N,1232,0,0,0.384,3,1
1233,100,Commercial associate,Higher education,Married,House / apartment,-4674.0,57455.84,41,1,N,Y,1233,1,3,0.146,9,0
