ApplicantID,UserID,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved,YearsEmployed,IncomePerFamilyMember,HasPastDefault,HighUtilization,IncomeType_Pensioner,IncomeType_State servant,IncomeType_Student,IncomeType_Working,EducationType_Higher education,EducationType_Incomplete higher,EducationType_Lower secondary,EducationType_Secondary,FamilyStatus_Married,FamilyStatus_Separated,FamilyStatus_Single,FamilyStatus_Widow,HousingType_Municipal apartment,HousingType_Office apartment,HousingType_Rented apartment,HousingType_With parents
1430,59,-3773.0,109452.09,63,0,0,0,1430,2,1,0.456,4,0,10.33,109452.09,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1431,128,-1505.0,76808.84,38,2,1,0,1431,1,0,0.214,3,1,4.12,25602.95,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1432,114,-6972.0,53221.67,47,1,0,1,1432,0,2,0.125,4,1,19.09,26610.84,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1433,115,-14439.0,40108.93,25,0,0,1,1433,0,0,0.078,0,1,39.53,40108.93,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1434,14,-14911.0,41540.65,27,1,0,1,1434,0,3,0.074,5,1,40.82,20770.32,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1435,9,-9265.0,53696.78,42,0,1,0,1435,1,1,0.391,9,0,25.37,53696.78,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1436,40,-5402.0,53271.04,54,1,0,1,1436,1,3,0.371,4,0,14.79,26635.52,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1437,194,-2344.0,31836.57,63,1,0,0,1437,0,0,0.48,4,0,6.42,15918.28,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1438,25,-11855.0,50539.07,33,0,0,1,1438,0,0,0.131,4,1,32.46,50539.07,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1439,103,-13708.0,55073.26,52,0,0,1,1439,0,1,0.067,8,1,37.53,55073.26,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
1440,22,-10890.0,42817.65,44,0,1,1,1440,0,2,0.1,8,0,29.82,42817.65,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1441,4,-7504.0,134273.43,36,0,0,0,1441,1,1,0.259,7,1,20.54,134273.43,1,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1442,154,-7441.0,46152.75,34,0,0,0,1442,2,1,0.511,9,0,20.37,46152.75,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1443,186,-11219.0,22169.92,59,1,0,1,1443,1,2,0.149,8,0,30.72,11084.96,1,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1444,29,-10933.0,31112.54,27,0,0,0,1444,0,0,0.658,4,0,29.93,31112.54,0,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1445,109,-11495.0,67277.93,64,1,0,1,1445,2,1,0.068,1,0,31.47,33638.96,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1446,98,-12609.0,35415.62,32,1,1,1,1446,0,2,0.251,1,1,34.52,17707.81,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1447,37,-13782.0,31344.5,40,0,1,1,1447,0,1,0.089,9,0,37.73,31344.5,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1448,75,-4863.0,91850.04,53,0,0,0,1448,0,3,0.059,7,1,13.31,91850.04,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1449,70,-9845.0,52913.01,26,0,0,0,1449,1,3,0.111,2,0,26.95,52913.01,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1450,146,-1796.0,37400.96,60,1,1,1,1450,2,1,0.173,0,0,4.92,18700.48,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1451,128,-12748.0,14101.83,47,1,0,1,1451,0,0,0.239,1,0,34.9,7050.92,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
1452,85,-11109.0,64805.93,33,0,1,0,1452,1,1,0.3,5,0,30.41,64805.93,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1453,42,-5134.0,49363.53,25,1,1,1,1453,0,1,0.189,6,1,14.06,24681.76,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1454,100,-14225.0,88021.28,44,2,1,1,1454,0,0,0.055,9,0,38.95,29340.43,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1455,41,-1632.0,29954.29,30,0,1,1,1455,1,0,0.082,5,0,4.47,29954.29,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1456,166,-9771.0,41441.59,52,0,0,1,1456,0,0,0.054,0,1,26.75,41441.59,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1457,34,-2027.0,56071.27,29,0,0,0,1457,2,2,0.226,0,1,5.55,56071.27,1,0,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1458,17,-3241.0,86264.69,55,0,0,1,1458,0,1,0.355,5,1,8.87,86264.69,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1459,165,-4043.0,55067.3,64,1,0,0,1459,0,0,0.219,6,1,11.07,27533.65,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1460,153,-6584.0,35655.26,32,0,1,0,1460,0,0,0.282,0,0,18.03,35655.26,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1461,122,-7447.0,87903.5,31,0,0,0,1461,0,3,0.17,7,1,20.39,87903.5,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1462,76,-14937.0,42594.17,56,0,0,1,1462,0,1,0.204,4,1,40.9,42594.17,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
1463,87,-13213.0,53157.43,28,0,0,1,1463,1,1,0.192,2,0,36.18,53157.43,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1464,117,-7909.0,68720.48,30,0,1,0,1464,0,0,0.563,5,1,21.65,68720.48,0,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1465,106,-9944.0,99055.86,34,0,0,0,1465,1,0,0.389,4,1,27.23,99055.86,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1466,86,-2958.0,57872.55,50,0,0,1,1466,0,1,0.141,9,1,8.1,57872.55,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1467,27,-6931.0,157043.35,21,2,1,1,1467,0,7,0.069,5,1,18.98,52347.78,0,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
1468,57,-5433.0,47084.7,32,1,1,1,1468,1,0,0.1,0,0,14.87,23542.35,1,0,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
1469,31,-3274.0,55943.9,25,1,1,0,1469,2,0,0.068,5,1,8.96,27971.95,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1470,134,-11085.0,37108.77,34,3,1,0,1470,2,1,0.283,0,0,30.35,9277.19,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1471,168,-345.0,56679.39,56,1,0,0,1471,0,0,0.428,4,1,0.94,28339.7,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1472,98,-7646.5,48869.020000000004,37,1,0,0,1472,1,2,0.276,4,1,20.93,24434.51,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1473,12,-14908.0,78477.43,42,0,0,0,1473,0,2,0.345,5,1,40.82,78477.43,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1474,53,-4066.0,59876.02,51,0,0,1,1474,1,0,0.475,9,0,11.13,59876.02,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1475,199,-1389.0,38667.03,46,1,0,0,1475,0,0,0.466,9,0,3.8,19333.52,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1476,138,-1195.0,55016.12,33,1,1,0,1476,0,0,0.135,7,1,3.27,27508.06,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1477,173,-13323.0,36222.44,23,0,0,1,1477,1,0,0.106,6,0,36.48,36222.44,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1478,145,-3142.0,62772.49,63,0,0,1,1478,0,0,0.031,6,1,8.6,62772.49,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1479,154,-9492.0,38115.49,31,2,0,0,1479,0,3,0.152,7,0,25.99,12705.16,0,0,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
1480,190,-9270.0,26131.56,25,0,1,0,1480,0,0,0.323,6,0,25.38,26131.56,0,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
1481,122,-11136.0,29479.56,58,0,0,0,1481,0,1,0.463,4,0,30.49,29479.56,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1482,46,-4327.0,28890.01,24,0,1,0,1482,1,2,0.184,8,0,11.85,28890.01,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1483,64,-1587.0,38652.67,52,0,0,1,1483,2,0,0.351,3,0,4.34,38652.67,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1484,130,-10064.0,33480.45,30,3,0,0,1484,0,1,0.391,3,1,27.55,8370.11,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1485,54,-13599.0,48535.59,30,0,1,1,1485,1,1,0.256,9,0,37.23,48535.59,1,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1486,107,-13394.0,41093.91,64,1,0,1,1486,0,0,0.307,8,0,36.67,20546.96,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
1487,193,-2852.0,61838.54,38,0,0,1,1487,0,0,0.126,6,1,7.81,61838.54,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1488,51,-3399.0,58234.15,43,2,1,1,1488,1,1,0.192,0,1,9.31,19411.38,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1489,181,-3737.0,42372.12,38,1,0,1,1489,0,1,0.128,2,1,10.23,21186.06,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1490,36,-14103.0,85737.32,55,0,1,0,1490,2,1,0.14,5,0,38.61,85737.32,1,0,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
1491,115,-3877.0,32309.04,23,1,1,1,1491,0,1,0.05,5,1,10.61,16154.52,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1492,26,-10413.0,77103.18,21,0,1,1,1492,2,1,0.154,0,0,28.51,77103.18,1,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1493,29,-11287.0,52589.44,37,0,1,1,1493,0,2,0.517,8,1,30.9,52589.44,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
1494,149,-11869.0,41049.06,62,0,0,0,1494,0,2,0.458,9,0,32.5,41049.06,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1495,11,-13468.0,81490.35,26,1,0,1,1495,0,2,0.342,6,1,36.87,40745.18,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1496,40,-8465.0,62989.21,31,1,0,1,1496,1,1,0.628,9,0,23.18,31494.6,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1497,11,-4831.0,30211.45,34,0,1,1,1497,0,0,0.11,5,1,13.23,30211.45,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1498,164,-7714.0,57744.96,48,1,1,1,1498,0,3,0.258,3,1,21.12,28872.48,0,0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
1499,113,-13202.0,57719.07,59,1,0,1,1499,1,2,0.229,0,0,36.15,28859.54,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1500,187,-6838.0,77135.81,56,1,0,0,1500,0,1,0.142,8,1,18.72,38567.9,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1501,39,-1218.0,63793.82,31,1,1,1,1501,0,1,0.136,4,1,3.33,31896.91,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1502,54,-13649.0,65881.11,61,1,1,1,1502,1,1,0.246,8,0,37.37,32940.56,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1503,98,-644.0,40190.21,60,0,1,1,1503,0,2,0.131,6,0,1.76,40190.21,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1504,55,-1592.0,44606.39,24,0,1,0,1504,0,0,0.257,3,0,4.36,44606.39,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
1505,111,-4970.0,43762.71,26,2,1,1,1505,0,0,0.596,1,0,13.61,14587.57,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1506,152,-4248.0,23874.96,58,1,0,0,1506,0,1,0.59,7,0,11.63,11937.48,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1507,150,-7949.0,87465.07,39,2,1,0,1507,2,0,0.503,8,0,21.76,29155.02,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
1508,69,-8142.0,29625.1,51,1,1,1,1508,0,1,0.02,0,0,22.29,14812.55,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1509,56,-3817.0,55321.93,22,0,0,0,1509,0,0,0.156,6,1,10.45,55321.93,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
1510,33,-5145.0,42235.17,63,3,0,1,1510,0,1,0.095,3,1,14.09,10558.79,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1511,36,-4411.0,44033.35,45,0,0,1,1511,0,0,0.456,7,0,12.08,44033.35,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1512,148,-3605.0,66495.8,61,1,1,1,1512,0,1,0.325,0,0,9.87,33247.9,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1513,81,-2167.0,34504.92,31,0,0,0,1513,1,0,0.273,1,0,5.93,34504.92,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1514,190,-14402.0,60202.0,60,0,0,1,1514,0,2,0.313,9,1,39.43,60202.0,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
1515,109,-633.0,60461.06,62,2,1,0,1515,0,3,0.247,9,1,1.73,20153.69,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1516,154,-12956.0,34578.33,64,1,1,0,1516,2,0,0.453,6,0,35.47,17289.16,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1517,194,-14742.0,73867.14,41,3,1,1,1517,0,1,0.055,5,1,40.36,18466.78,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1518,73,-10429.0,90702.78,23,0,0,0,1518,0,2,0.5,0,1,28.55,90702.78,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1519,40,-6997.0,121920.69,22,3,0,1,1519,0,1,0.123,5,1,19.16,30480.17,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1520,17,-8032.0,43568.31,31,0,1,0,1520,0,0,0.245,6,0,21.99,43568.31,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1521,129,-4903.0,53423.46,44,2,1,0,1521,0,1,0.308,6,1,13.42,17807.82,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1522,61,-3789.0,54911.87,44,1,0,0,1522,1,0,0.319,7,1,10.37,27455.94,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1523,171,-1793.0,66144.5,41,1,0,0,1523,1,2,0.048,5,1,4.91,33072.25,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1524,104,-8824.0,107671.79,45,2,1,0,1524,1,1,0.198,1,1,24.16,35890.6,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1525,42,-7958.0,61027.05,24,1,0,1,1525,0,1,0.047,6,0,21.79,30513.52,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1526,25,-6421.0,61779.5,60,0,1,0,1526,1,1,0.08,0,0,17.58,61779.5,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1527,39,-2939.0,29953.41,63,1,0,1,1527,0,3,0.156,0,0,8.05,14976.7,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1528,35,-4947.0,123240.09,43,0,0,1,1528,0,0,0.26,5,1,13.54,123240.09,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
1529,131,-3176.0,39580.66,44,2,0,0,1529,0,1,0.364,5,1,8.7,13193.55,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1530,108,-14203.0,14811.65,41,0,0,1,1530,0,1,0.202,0,0,38.89,14811.65,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1531,172,-4305.0,17604.97,22,0,1,1,1531,1,0,0.047,7,0,11.79,17604.97,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
1532,179,-9287.0,56742.83,43,1,0,1,1532,1,2,0.419,8,0,25.43,28371.42,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1533,102,-7689.0,27642.2,35,1,0,1,1533,0,1,0.271,7,1,21.05,13821.1,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1534,98,-10980.0,50221.74,46,0,0,1,1534,0,0,0.341,0,1,30.06,50221.74,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1535,12,-4883.0,25018.32,46,0,1,1,1535,2,1,0.21,7,0,13.37,25018.32,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1536,19,-9089.0,56233.53,48,1,0,0,1536,1,1,0.441,4,0,24.88,28116.76,1,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1537,101,-11046.0,63191.42,46,1,1,1,1537,1,0,0.091,5,1,30.24,31595.71,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1538,44,-5181.0,53057.23,22,0,1,1,1538,0,0,0.431,2,0,14.18,53057.23,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1539,187,-441.0,35833.9,55,0,1,0,1539,0,0,0.38,6,1,1.21,35833.9,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
